id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
1129827;My Address in Barcelona 11;4985749;My Address;Eixample;la Dreta de l'Eixample;4139104;217628;Entire home/apt;361;6;174;22/7/2024 19:00;130;19;117;19
1136384;Aribau Apartment Top renovated;42109537;José Manuel;Eixample;l'Antiga Esquerra de l'Eixample;4138954;215831;Entire home/apt;147;4;344;27/8/2024 19:00;268;2;76;46
1139791;Bright room in Parc Guell;6251419;Donato;Gràcia;la Salut;4140965;215093;Private room;40;31;222;30/4/2023 19:00;162;1;248;0
1139849;1215 Two Bedrooms Ciutadella Apartment;5729069;Barcelona;Sant Martí;la Vila Olímpica del Poblenou;4139216;219297;Entire home/apt;325;1;7;2/3/2024 19:00;6;23;344;1
1145940;APARTMENT WITH GARDEN &PRIVATE POOL;6283535;Margarita;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140667;216647;Entire home/apt;305;2;317;22/8/2024 19:00;235;1;81;43
1147333;Premier City Location 3BED Modern Apt Terrace WIFI;6289073;Helen;Eixample;la Dreta de l'Eixample;41395248;2171321;Entire home/apt;320;4;70;31/10/2023 19:00;55;1;323;2
1149191;Modern & beautiful flat w/ terrace;6299958;Pedro;Sarrià-Sant Gervasi;el Putxet i el Farró;4141005;213958;Entire home/apt;136;3;194;2/9/2024 19:00;142;3;51;32
1150062;New modern apt. w/ commun terrace;6299958;Pedro;Sarrià-Sant Gervasi;el Putxet i el Farró;4141;213921;Entire home/apt;130;3;187;19/8/2024 19:00;182;3;66;40
1150128;Nice apartment with common terrace.;6299958;Pedro;Gràcia;Vallcarca i els Penitents;414121;214045;Entire home/apt;130;3;210;31/8/2024 19:00;164;3;62;42
1154761;Eixample, Valeri Superior;14580203;Brummell;Eixample;l'Antiga Esquerra de l'Eixample;4138475;216058;Hotel room;248;2;59;21/7/2024 19:00;43;6;213;2
1161417;Amazing apartment in Gracia;6362995;Ana;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140306;216368;Entire home/apt;130;3;512;13/8/2024 19:00;373;1;175;56
1164746;"""India Room"" in cozy an spacious apartment";7521925;YayaMaria Sisters;Sarrià-Sant Gervasi;el Putxet i el Farró;4140186;214937;Private room;21;40;15;30/7/2024 19:00;11;3;103;2
1165432;Impresionante para grandes grupos.;3744544;Marta+Paul;Eixample;la Dreta de l'Eixample;4139797;216273;Entire home/apt;328;3;212;30/8/2024 19:00;168;34;305;39
1169088;Next to Barcelona Fair and Magic Fountain;1986299;Clickandflat;Eixample;Sant Antoni;4137564;215454;Entire home/apt;250;1;156;29/8/2024 19:00;180;27;168;39
1169142;Penthouse Private Terrace.;3744544;Marta+Paul;Eixample;la Dreta de l'Eixample;4139523;216921;Entire home/apt;218;3;164;16/8/2024 19:00;162;34;299;30
1169191;Sagrada Familia Apartment;6402136;Enric;Eixample;la Sagrada Família;4140379;217305;Entire home/apt;600;2;325;31/8/2024 19:00;239;2;243;66
1186442;Comtal 21 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;41377499;216181;Entire home/apt;239;1;77;20/7/2024 19:00;61;8;98;12
1186506;Comtal 22 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;41377499;216181;Entire home/apt;239;1;101;22/6/2024 19:00;80;8;100;15
1186521;Comtal 41 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;41377499;216181;Entire home/apt;194;1;110;21/8/2024 19:00;88;8;107;14
1186539;Comtal 42 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;41377499;216181;Entire home/apt;194;1;69;14/6/2024 19:00;55;8;113;3
1186559;Comtal 43 apartment - Sant Antoni;6436558;Barcelona Comtal;Eixample;Sant Antoni;41377499;216181;Entire home/apt;194;1;80;3/8/2024 19:00;64;8;98;17
1190491;Apartment near Sagrada Familia;2774073;Juanan;Eixample;la Dreta de l'Eixample;4140089;216752;Entire home/apt;195;5;192;31/8/2024 19:00;141;1;151;21
1193162;Terrace unique;2083075;Rentemporal Barcelona Sl;Eixample;l'Antiga Esquerra de l'Eixample;4138695;215949;Entire home/apt;232;3;409;17/8/2024 19:00;299;3;144;45
1193842;Bright apartment with terrace & spectacular views;6524172;Albert;Sants-Montjuïc;el Poble Sec;4137071;21597;Entire home/apt;200;13;78;8/8/2024 19:00;59;1;20;10
1197169;Amazing City Villa & Great Garden;3479346;Ewa & Pau;Sarrià-Sant Gervasi;el Putxet i el Farró;4140631;214085;Entire home/apt;411;3;249;18/8/2024 19:00;183;16;252;25
1197458;Beautiful room close to the beach;6541786;Noemyh;Sant Martí;el Poblenou;4140214;219807;Private room;25;31;408;22/7/2024 19:00;299;3;90;5
1198074;Two bedroom apartment;6544866;Juan;Eixample;la Dreta de l'Eixample;4139196;217377;Entire home/apt;266;1;79;30/8/2024 19:00;76;12;255;12
1199380;Picasso Suites 1.3 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;413915;216193;Entire home/apt;276;1;263;5/6/2024 19:00;193;22;79;6
1199382;Find Calm at a Neutral City Sanctuary with Sleek Style;131794;Damien;Eixample;la Dreta de l'Eixample;4139498;21704;Entire home/apt;244;1;271;12/7/2024 19:00;198;22;73;11
1354875;(P3)COZY AND OUTSIDE FLAT IN GRACIA;3885805;Gimena Ana;Gràcia;la Vila de Gràcia;4140166;21585;Entire home/apt;132;3;306;22/8/2024 19:00;229;6;120;53
1356472;AMPLIO 10 p CERCA SANTS STATION tren AEROPUERTO;1257705;José Luis;Eixample;la Nova Esquerra de l'Eixample;4138496;214292;Entire home/apt;265;2;93;25/6/2024 19:00;91;5;216;11
1359821;Penthouse with terrace, ideal 2 couples, Gracia!;4258344;Sandra;Gràcia;la Vila de Gràcia;4140562;216212;Entire home/apt;184;5;188;22/8/2024 19:00;141;10;70;28
1365897;Céntrico Apto. Familiar p/5 con balcón, AC y Wifi;6172706;Maria Luisa;Eixample;la Nova Esquerra de l'Eixample;41386449;2152463;Entire home/apt;160;4;48;4/8/2024 19:00;36;1;13;6
1383728;NEW FLAT NEXT TO PASSEIG DE GRACIA;6767012;Sergi;Eixample;la Dreta de l'Eixample;4139716;216208;Entire home/apt;164;2;378;23/8/2024 19:00;281;2;294;66
1385618;Spacious & Bright flat in Paseo Sant Joan;6600521;Lali-Luis;Eixample;el Fort Pienc;4139445;217767;Entire home/apt;339;5;208;27/8/2024 19:00;200;4;130;29
1391124;"""Berlin Room"" in spacious and cozy apartment";7521925;YayaMaria Sisters;Sarrià-Sant Gervasi;el Putxet i el Farró;4140191;214935;Private room;21;50;9;29/6/2024 19:00;7;3;235;2
1392132;Nordic Apartment Sagrada Familia;7167787;Sofia;Eixample;la Sagrada Família;41409;217913;Entire home/apt;106;1;419;21/8/2024 19:00;311;2;185;71
1395001;Rustic central 3 bedroom & balcony;893805;Phil And Fiona;Sants-Montjuïc;el Poble Sec;4137245;216696;Entire home/apt;177;2;381;17/8/2024 19:00;281;13;322;61
1395698;Barcelona comfy room w/ private wc.with shower;7492095;Dolors;Sants-Montjuïc;la Bordeta;413664;213508;Private room;25;30;32;7/8/2024 19:00;24;1;117;4
1396721;Stylish apartment A in city center;1228590;Antonio;Eixample;la Dreta de l'Eixample;4139264;216305;Entire home/apt;277;2;284;25/6/2024 19:00;210;9;115;10
1397748;Stylish apartment B near Plaza cat;1228590;Antonio;Eixample;la Dreta de l'Eixample;4139264;216305;Entire home/apt;274;2;346;16/8/2024 19:00;256;9;111;25
1401163;Nice Duplex apartment in Gracia;3376710;Maria StayBarcelona;Gràcia;la Vila de Gràcia;4140061;216032;Entire home/apt;180;3;30;12/5/2024 19:00;38;45;282;9
1402772;Best location with amazing terrace;612665;Oscar;Eixample;la Dreta de l'Eixample;4139017;217577;Entire home/apt;225;3;239;11/8/2024 19:00;178;4;144;31
1406069;ATTIC BARCELONA CENTRE WITH TERRACE;383697;Anna;Eixample;la Dreta de l'Eixample;4139106;217258;Entire home/apt;206;1;172;18/8/2024 19:00;151;9;297;24
1406121;Gracia Bliss;2439400;KeyBarcelona;Eixample;la Sagrada Família;4140767;21699;Entire home/apt;240;1;91;8/7/2023 19:00;71;28;95;0
1406337;Mercedes Heritage - 3 Bedroom Apartment;2201772;Mercedes Heritage;Eixample;l'Antiga Esquerra de l'Eixample;4138776;215221;Entire home/apt;336;1;10;11/6/2022 19:00;8;7;89;0
1331957;Very bright apartment - 2 bedrooms;384518;Javier;Sants-Montjuïc;Sants - Badal;4137411;213081;Entire home/apt;154;8;216;2/9/2024 19:00;160;1;18;29
1332929;5*Super host Apartment+terrace  8 min from Ramblas;7218242;Antoni;Sants-Montjuïc;el Poble Sec;4137249;216603;Entire home/apt;173;7;514;21/8/2024 19:00;379;1;93;41
1337978;Elegant apartment close to passeig de gracia;3799101;Pablo;Gràcia;la Vila de Gràcia;4139779;215904;Entire home/apt;168;2;77;31/8/2024 19:00;214;6;72;32
1338049;Magnificent apartment with terrace;3799101;Pablo;Gràcia;la Vila de Gràcia;4139779;215904;Entire home/apt;237;2;70;10/8/2024 19:00;61;6;87;27
1338105;Autentica casa para alojarte;3744544;Marta+Paul;Gràcia;la Vila de Gràcia;4140562;215926;Entire home/apt;200;3;178;25/8/2024 19:00;145;34;322;35
1338121;Luxurious apartment with gardened patio;3799101;Pablo;Gràcia;la Vila de Gràcia;4139779;215904;Entire home/apt;179;2;26;20/7/2024 19:00;24;6;69;9
1338956;Loft Camp Nou by Glasir Homes;7215439;Marta;Les Corts;les Corts;4138302;213505;Entire home/apt;195;3;48;31/7/2024 19:00;38;15;152;10
1343256;Sagrada Familia brand new flat;7285494;David;Eixample;la Sagrada Família;4140348;21777;Entire home/apt;197;3;470;29/7/2024 19:00;347;1;151;42
1344702;Cool & Quaint Loft in Barcelona!;7294913;Leslie;Eixample;l'Antiga Esquerra de l'Eixample;413854;215591;Entire home/apt;180;3;335;18/8/2024 19:00;248;1;24;25
1579898;Luxury apartment in Sagrada Familia;4217311;Frédéric;Eixample;la Sagrada Família;4141006;217691;Entire home/apt;210;5;250;23/8/2024 19:00;218;10;227;43
1580396;Stylish 3 br apartment in Barcelona;4217311;Frédéric;Eixample;la Sagrada Família;414089;217505;Entire home/apt;210;5;248;2/9/2024 19:00;237;10;198;46
1580437;Spacious apartment in the Eixample;4217311;Frédéric;Sant Martí;el Camp de l'Arpa del Clot;4141111;217684;Entire home/apt;210;5;205;1/9/2024 19:00;175;10;270;31
1580504;Apartment in Sagrada Familia 3 br;4217311;Frédéric;Eixample;la Sagrada Família;4140907;21769;Entire home/apt;210;5;204;25/8/2024 19:00;164;10;204;40
1580522;Apartment in Barcelona with terrace;4217311;Frédéric;Sant Martí;el Camp de l'Arpa del Clot;4141118;217694;Entire home/apt;185;5;199;1/9/2024 19:00;160;10;246;35
1580586;Pleasant studio with a private terrace of 20m2;4217311;Frédéric;Sant Martí;el Camp de l'Arpa del Clot;4141035;217858;Entire home/apt;135;5;260;2/9/2024 19:00;218;10;214;45
1580624;Cosy apartment near Sagrada Familia;4217311;Frédéric;Eixample;la Sagrada Família;4140903;217657;Entire home/apt;155;5;230;23/8/2024 19:00;210;10;194;39
1583837;Cozy room and exclusive terrace in Eixample;6152293;John & Laurent;Eixample;l'Antiga Esquerra de l'Eixample;4138484;215776;Private room;131;31;262;23/8/2024 19:00;196;1;335;26
1587109;Big apartment near FIRA BCN - MAGIC FOUNTAIN;8457288;Marta I Abel Francesc;Sants-Montjuïc;la Marina de Port;4136507;213674;Entire home/apt;213;2;352;10/8/2024 19:00;280;1;103;46
1604559;Poble Sec, feel like at home!;8548700;Lyonel;Sants-Montjuïc;el Poble Sec;4137336;21647;Entire home/apt;175;1;588;22/8/2024 19:00;459;1;226;81
1607133;Pretty apartment in Gràcia (BCN).;8559629;Vicente;Gràcia;la Vila de Gràcia;4140432;21592;Entire home/apt;58;31;173;14/7/2024 19:00;130;1;164;3
1612980;Top flat. City Centre. Casa Batlló & Paseo Gracia;6920683;Crisglo;Eixample;la Dreta de l'Eixample;4139159;216587;Entire home/apt;264;4;325;28/8/2024 19:00;247;1;217;37
1613942;Descubre TU lugar CERCA de Ramblas Paseo d gracia;2083075;Rentemporal Barcelona Sl;Eixample;la Dreta de l'Eixample;4139153;216138;Entire home/apt;464;3;433;31/8/2024 19:00;325;3;266;57
1614109;Gaudi Apartment;8592353;Xavier;Eixample;la Dreta de l'Eixample;4139086;216288;Entire home/apt;200;3;80;20/6/2024 19:00;73;2;222;3
1620515;Central superb 3 bedroom apartment;893805;Phil And Fiona;Eixample;la Dreta de l'Eixample;4139263;217173;Entire home/apt;193;2;594;31/8/2024 19:00;444;13;308;79
1624014;Beautiful apartment to Enjoy the real Barcelona;1260560;Ralph;Eixample;la Nova Esquerra de l'Eixample;4138245;215359;Entire home/apt;297;1;166;2/7/2024 19:00;131;3;104;6
1630947;Double bright, spacious, quiet room;8666718;Ana;Gràcia;la Vila de Gràcia;4139738;215908;Private room;60;2;31;17/8/2024 19:00;25;1;129;13
1635995;Cozy flat close to Sants station and city center;3156400;Giuseppe;Sants-Montjuïc;Sants;4137554;213274;Entire home/apt;95;4;217;29/7/2024 19:00;163;1;152;29
1642382;Single room en el barrio de Sants;1686710;Jorge;Sants-Montjuïc;Sants;4137477;213285;Private room;55;28;121;18/8/2024 19:00;106;1;88;5
1642736;Studio Flat quiet and well located;8720687;Gabriela;Sants-Montjuïc;Sants;4138201;213785;Entire home/apt;35;32;36;22/8/2024 19:00;31;1;199;7
1647351;Gaudí Batlló House Views from the suite;8741702;Ingrid;Eixample;la Dreta de l'Eixample;4,13907E+16;2,16426E+16;Entire home/apt;287;2;475;21/8/2024 19:00;356;3;324;49
1648547;Local life, beach and relax in a top neighborhood;3556337;Alejandro;Sant Martí;el Poblenou;4140413;220086;Entire home/apt;181;1;67;9/8/2024 19:00;52;66;289;38
1659522;Attic with terrace;4147219;Vicky;Sants-Montjuïc;Hostafrancs;4137289;214505;Entire home/apt;149;2;597;19/8/2024 19:00;456;1;144;73
1661060;Picasso Suites 4.1 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;4139731;216966;Entire home/apt;357;1;104;12/6/2024 19:00;78;22;81;4
1670427;Walk everywhere!Brand new apartWIFI;8843962;Eduard;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138831;217499;Entire home/apt;181;3;738;1/9/2024 19:00;555;5;304;70
1672204;Sunny 1-bedroom in Eixample, Barcelona!;1750495;Katya;Eixample;l'Antiga Esquerra de l'Eixample;4139026;215748;Entire home/apt;144;5;175;3/9/2024 19:00;138;1;16;31
1677706;Sleep under Sagrada towers - Gaudí's Mansard;8876390;Enric & Packo;Eixample;la Sagrada Família;4140422;217308;Entire home/apt;179;3;509;18/8/2024 19:00;382;4;133;38
1678347;Flat near Sagrada Family and Gracia;8878703;Sergio;Gràcia;el Camp d'en Grassot i Gràcia Nova;4140287;216817;Entire home/apt;91;5;351;17/8/2024 19:00;263;1;53;34
1681925;Comfortable apartment (promo 3 pax);8743859;David;Gràcia;el Camp d'en Grassot i Gràcia Nova;4141069;216243;Entire home/apt;130;4;226;18/8/2024 19:00;170;1;102;51
1682223;030. Enamorats Apartment;396363;Alcam Apartments;Eixample;la Sagrada Família;4140327;218065;Entire home/apt;129;1;84;11/8/2024 19:00;68;68;305;14
1691556;®PLAZA CATALUÑA room x2 + private bathroom+wifi;700165;Wonderful Barcelona;Eixample;Sant Antoni;4138317;216047;Private room;71;3;38;9/5/2023 19:00;29;3;14;0
1695711;PRIVATE ROOM IN BARCELONA EIXAMPLE!;4260395;Fabrizzio'S Petit Barcelona;Eixample;la Dreta de l'Eixample;4139426;217114;Private room;78;5;101;13/8/2024 19:00;137;2;17;27
1702721;Nice Apartment in Sagrada Familia;447708;Josep M;Eixample;la Sagrada Família;4140569;217209;Entire home/apt;195;3;384;18/8/2024 19:00;300;1;45;44
1711952;Nice double sunny room;9029724;Max;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138778;218172;Private room;55;11;73;13/7/2024 19:00;66;2;37;3
1720065;Luminous flat near Sagrada Familia;7915672;Lisa;Eixample;la Sagrada Família;4140249;217402;Entire home/apt;122;32;227;25/8/2024 19:00;171;1;57;28
1720909;Gran Via De Luxe 5* DaysinBarcelona;2366949;Jordi;Eixample;la Dreta de l'Eixample;4139479;217462;Entire home/apt;543;2;111;11/8/2024 19:00;84;8;308;16
1728329;Stylish loft II in the heart of BCN;1820272;Rosa;Eixample;el Fort Pienc;4,13927E+15;2,18116E+15;Entire home/apt;137;2;645;26/8/2024 19:00;489;5;152;70
1735947;Apartamento soleado en la Plaza;9142587;Ramon;Gràcia;la Vila de Gràcia;4139968;215637;Entire home/apt;168;3;278;11/8/2024 19:00;224;1;112;46
1737505;Stunning Beach Apartment;5092573;Jane;Sant Martí;el Poblenou;4139644;219862;Entire home/apt;130;1;538;31/8/2024 19:00;417;1;242;61
1738660;Cozy flat with a lovely terrace;9156086;Lluis;Gràcia;la Vila de Gràcia;4139881;215654;Entire home/apt;190;4;157;29/8/2024 19:00;123;1;278;37
1739507;Spacious and light Parc Güell & Parking;9159333;Mariona;Gràcia;la Salut;4140972;215021;Entire home/apt;122;1;305;27/8/2024 19:00;238;1;291;57
1744379;Design&Centric in Sagrada Familia;4101093;Eli&Agus;Eixample;la Sagrada Família;4140716;217578;Entire home/apt;209;5;383;11/8/2024 19:00;289;8;51;36
1749928;Habitación individual piso Barcelona;5171340;Rachel;Eixample;la Sagrada Família;4140582;218323;Private room;26;4;69;21/7/2024 19:00;89;1;82;37
1756975;"CHIC & CHEAP ;)";8965423;Nacho;Nou Barris;Vilapicina i la Torre Llobeta;4143017;218156;Entire home/apt;177;3;279;5/9/2024 19:00;210;1;38;55
1761119;Colorful Apartment;9257858;Rodolfo Franco;Sants-Montjuïc;el Poble Sec;4137283;216447;Entire home/apt;160;3;156;19/8/2024 19:00;136;1;278;37
1776811;Double room in a penthouse near Pl.Espanya;5057797;Gerard;Sants-Montjuïc;la Bordeta;413704;214168;Private room;50;3;35;13/7/2024 19:00;27;2;46;11
1790446;SEALONA BEACH LOFT II;1716315;Marc;Sant Martí;el Poblenou;4,13971E+16;2,20048E+15;Entire home/apt;230;1;70;18/8/2024 19:00;64;12;103;23
1800198;Luxury for 6 at Passeig de Gràcia.;674212;Juanmi;Eixample;la Dreta de l'Eixample;4138963;216778;Entire home/apt;257;3;252;18/8/2024 19:00;197;5;282;48
1808631;Apartment Ripoll WHITE;9478280;Simona & Pia;Ciutat Vella;el Barri Gòtic;4138458;21741;Entire home/apt;303;1;59;28/6/2024 19:00;49;29;69;5
1808891;Apartment Ripoll GREEN;9478280;Simona & Pia;Ciutat Vella;el Barri Gòtic;413863;217423;Entire home/apt;338;1;5;19/7/2023 19:00;5;29;75;0
1810923;APARTMENT SEA VIEWS IN BARCELONA;1298586;Kristjan & Ana;Sant Martí;la Vila Olímpica del Poblenou;4138931;220012;Entire home/apt;290;2;131;7/7/2024 19:00;108;7;63;14
1814378;Flat with terrace near Sagrada Familia;3376710;Maria StayBarcelona;Eixample;la Sagrada Família;4140628;217446;Entire home/apt;125;3;21;19/6/2024 19:00;17;45;81;6
1821064;Barcelona Centro. Buena Ubicación.  Sants;9534151;Pla Pastrana;Sants-Montjuïc;Sants;4137726;21392;Entire home/apt;99;20;73;8/8/2024 19:00;58;9;321;12
1825397;ApartsNouBcn Les Corts amazing apartament;9548670;Nougava;Les Corts;les Corts;4,13856E+16;2,14047E+15;Entire home/apt;245;2;74;27/8/2024 19:00;60;11;93;19
1826858;Beautiful appartment in the center;11043739;Laura;Eixample;l'Antiga Esquerra de l'Eixample;4138854;215979;Entire home/apt;170;3;460;22/8/2024 19:00;397;1;315;52
1830012;Explore Old Barcelona from a Loft-Style Studio ¤;344844037;Javier;Ciutat Vella;Sant Pere, Santa Caterina i la Ribera;4138972;217838;Entire home/apt;161;3;472;23/8/2024 19:00;359;1;313;46
1830227;Cosy Apartment in Sarrià old town - with roof top;2679993;Oliver;Sarrià-Sant Gervasi;Sarrià;4140068;212143;Entire home/apt;174;3;488;25/8/2024 19:00;376;1;264;50
1830917;Picasso Suites 4.2 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;4,13968E+15;2,16964E+15;Entire home/apt;357;1;133;9/8/2024 19:00;102;22;81;4
1831778;Picasso Suites 2.2 Paseo de Gracia;131794;Damien;Eixample;la Dreta de l'Eixample;4,13976E+15;2,16819E+14;Entire home/apt;348;1;66;16/7/2024 19:00;52;22;80;3
